Order_ID,Order_Date,Month,Month_Name,Week,Store,City,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode
ORD00213,2023-05-31,5,May,22,DMart-Nashik-3,Nashik,Groceries,Eggs,2,425,0.28,612.0,66.33,Card
ORD00214,2023-09-21,9,September,38,DMart-Pune-1,Pune,Household,Water,3,262,0.01,778.14,195.05,Card
ORD00215,2023-07-02,7,July,26,DMart-Nashik-3,Nashik,Beverages,Wheat,1,159,0.25,119.25,20.7,Wallet
ORD00216,2023-08-14,8,August,33,DMart-Nashik-3,Nashik,Beverages,Water,4,115,0.22,358.8,71.58,Card
ORD00217,2023-02-12,2,February,6,DMart-Pune-2,Pune,Groceries,Juice,5,240,0.26,888.0,120.85,Card
ORD00218,2023-02-22,2,February,8,DMart-Thane-3,Thane,Beverages,Sugar,3,358,0.09,977.34,184.9,Wallet
ORD00219,2023-03-27,3,March,13,DMart-Pune-3,Pune,Beverages,Tea,1,248,0.23,190.96,52.32,Wallet
ORD00220,2023-05-21,5,May,20,DMart-Thane-3,Thane,Groceries,Wheat,4,363,0.11,1292.28,261.84,UPI
ORD00221,2023-01-16,1,January,3,DMart-Pune-1,Pune,Household,Milk,4,367,0.01,1453.32,182.02,Card
ORD00222,2023-07-05,7,July,27,DMart-Pune-3,Pune,Household,Water,5,36,0.04,172.8,40.75,Card
ORD00223,2023-08-16,8,August,33,DMart-Thane-2,Thane,Household,Sugar,5,90,0.11,400.5,71.93,Card
ORD00224,2023-05-08,5,May,19,DMart-Nashik-3,Nashik,Groceries,Oil,2,396,0.15,673.2,137.03,Cash
ORD00225,2023-05-15,5,May,20,DMart-Nagpur-2,Nagpur,Personal Care,Shampoo,5,129,0.09,586.95,140.16,UPI
ORD00226,2023-03-04,3,March,9,DMart-Mumbai-2,Mumbai,Groceries,Milk,2,251,0.28,361.44,87.71,Card
ORD00227,2023-12-08,12,December,49,DMart-Nashik-2,Nashik,Groceries,Biscuits,5,301,0.09,1369.55,381.1,UPI
ORD00228,2023-12-31,12,December,52,DMart-Nashik-1,Nashik,Beverages,Bread,2,280,0.03,543.2,161.34,UPI
ORD00229,2023-05-02,5,May,18,DMart-Nashik-1,Nashik,Groceries,Coffee,5,204,0.18,836.4,145.35,UPI
ORD00230,2023-11-10,11,November,45,DMart-Nagpur-3,Nagpur,Groceries,Sugar,4,178,0.22,555.36,135.38,Wallet
ORD00231,2023-07-29,7,July,30,DMart-Nagpur-3,Nagpur,Dairy,Sugar,1,182,0.14,156.52,30.23,Card
ORD00232,2023-03-07,3,March,10,DMart-Nashik-2,Nashik,Household,Tissue,2,113,0.13,196.62,39.44,Cash
ORD00233,2023-03-05,3,March,9,DMart-Thane-3,Thane,Dairy,Detergent,2,175,0.05,332.5,54.71,UPI
ORD00234,2023-06-27,6,June,26,DMart-Nagpur-3,Nagpur,Beverages,Detergent,1,453,0.08,416.76,58.04,Card
ORD00235,2023-03-06,3,March,10,DMart-Thane-1,Thane,Household,Toothpaste,1,293,0.16,246.12,56.16,UPI
ORD00236,2023-03-29,3,March,13,DMart-Thane-2,Thane,Household,Chips,1,41,0.02,40.18,4.38,Card
ORD00237,2023-11-30,11,November,48,DMart-Nashik-3,Nashik,Household,Eggs,5,233,0.2,932.0,98.85,Card
ORD00238,2023-11-25,11,November,47,DMart-Thane-3,Thane,Personal Care,Toothpaste,4,145,0.09,527.8,100.66,Cash
ORD00239,2023-03-22,3,March,12,DMart-Mumbai-3,Mumbai,Personal Care,Tea,4,267,0.06,1003.92,168.7,Card
ORD00240,2023-06-13,6,June,24,DMart-Pune-3,Pune,Personal Care,Biscuits,3,86,0.16,216.72,46.02,UPI
ORD00241,2023-08-27,8,August,34,DMart-Pune-2,Pune,Beverages,Oil,2,250,0.04,480.0,57.29,Wallet
ORD00242,2023-11-12,11,November,45,DMart-Thane-1,Thane,Dairy,Juice,2,463,0.26,685.24,113.4,Card
ORD00243,2023-04-08,4,April,14,DMart-Nagpur-2,Nagpur,Personal Care,Bread,4,283,0.15,962.2,265.39,Cash
ORD00244,2023-02-16,2,February,7,DMart-Mumbai-1,Mumbai,Household,Water,2,254,0.06,477.52,103.46,Cash
ORD00245,2023-05-25,5,May,21,DMart-Nashik-2,Nashik,Household,Coffee,4,471,0.09,1714.44,355.47,Cash
ORD00246,2023-08-09,8,August,32,DMart-Mumbai-1,Mumbai,Beverages,Milk,3,392,0.24,893.76,161.46,Wallet
ORD00247,2023-01-27,1,January,4,DMart-Nagpur-3,Nagpur,Dairy,Tissue,5,205,0.09,932.75,106.99,Wallet
ORD00248,2023-10-09,10,October,41,DMart-Mumbai-2,Mumbai,Household,Shampoo,5,368,0.03,1784.8,224.41,Wallet
ORD00249,2023-07-11,7,July,28,DMart-Thane-1,Thane,Household,Chips,3,500,0.24,1140.0,146.89,Wallet
ORD00250,2023-09-14,9,September,37,DMart-Nagpur-2,Nagpur,Groceries,Wheat,2,39,0.22,60.84,10.14,Wallet
ORD00251,2023-03-18,3,March,11,DMart-Thane-1,Thane,Dairy,Detergent,5,187,0.1,841.5,111.5,Card
ORD00252,2023-10-31,10,October,44,DMart-Thane-1,Thane,Household,Chips,5,444,0.17,1842.6,364.78,Card
ORD00253,2023-09-01,9,September,35,DMart-Nashik-1,Nashik,Beverages,Rice,1,189,0.13,164.43,35.64,Cash
ORD00254,2023-11-02,11,November,44,DMart-Mumbai-1,Mumbai,Beverages,Coffee,5,355,0.18,1455.5,211.79,Wallet
ORD00255,2023-03-29,3,March,13,DMart-Pune-1,Pune,Household,Detergent,4,416,0.04,1597.44,422.25,Cash
ORD00256,2023-10-21,10,October,42,DMart-Nagpur-1,Nagpur,Dairy,Oil,4,29,0.1,104.4,19.18,UPI
ORD00257,2023-07-30,7,July,30,DMart-Thane-3,Thane,Household,Detergent,4,491,0.27,1433.72,386.64,Cash
ORD00258,2023-12-28,12,December,52,DMart-Nagpur-2,Nagpur,Household,Milk,5,126,0.1,567.0,169.89,Wallet
ORD00259,2023-06-10,6,June,23,DMart-Thane-2,Thane,Personal Care,Bread,5,487,0.1,2191.5,458.58,Card
ORD00260,2023-11-09,11,November,45,DMart-Pune-2,Pune,Dairy,Coffee,3,146,0.17,363.54,58.06,Card
ORD00261,2023-12-27,12,December,52,DMart-Nashik-3,Nashik,Personal Care,Eggs,4,182,0.11,647.92,137.42,Card
ORD00262,2023-05-28,5,May,21,DMart-Nagpur-1,Nagpur,Household,Oil,5,366,0.12,1610.4,449.55,Card
ORD00263,2023-03-16,3,March,11,DMart-Thane-2,Thane,Groceries,Toothpaste,1,167,0.11,148.63,42.33,Card
ORD00264,2023-09-03,9,September,35,DMart-Thane-3,Thane,Dairy,Eggs,5,443,0.08,2037.8,584.04,Card
ORD00265,2023-03-12,3,March,10,DMart-Thane-2,Thane,Household,Oil,5,399,0.07,1855.35,275.5,UPI
ORD00266,2023-11-23,11,November,47,DMart-Mumbai-2,Mumbai,Groceries,Soap,4,71,0.1,255.6,62.23,UPI
ORD00267,2023-01-03,1,January,1,DMart-Nashik-1,Nashik,Dairy,Tissue,4,228,0.15,775.2,178.38,Card
ORD00268,2023-06-14,6,June,24,DMart-Nagpur-3,Nagpur,Groceries,Toothpaste,1,484,0.2,387.2,83.18,Cash
ORD00269,2023-03-31,3,March,13,DMart-Nagpur-2,Nagpur,Dairy,Juice,1,498,0.26,368.52,66.11,UPI
ORD00270,2023-05-29,5,May,22,DMart-Pune-3,Pune,Groceries,Wheat,5,172,0.19,696.6,84.61,Card
ORD00271,2023-08-21,8,August,34,DMart-Pune-2,Pune,Household,Tissue,2,272,0.27,397.12,79.76,UPI
ORD00272,2023-02-27,2,February,9,DMart-Mumbai-3,Mumbai,Dairy,Chips,4,394,0.2,1260.8,190.95,Cash
ORD00273,2023-06-22,6,June,25,DMart-Thane-2,Thane,Household,Toothpaste,2,365,0.05,693.5,154.09,Wallet
ORD00274,2023-08-07,8,August,32,DMart-Mumbai-3,Mumbai,Beverages,Detergent,4,64,0.21,202.24,24.08,Wallet
ORD00275,2023-06-15,6,June,24,DMart-Pune-2,Pune,Groceries,Soap,4,153,0.07,569.16,107.77,Card
ORD00276,2023-06-04,6,June,22,DMart-Thane-2,Thane,Beverages,Rice,3,354,0.22,828.36,121.98,Cash
ORD00277,2023-08-27,8,August,34,DMart-Thane-3,Thane,Dairy,Toothpaste,5,227,0.29,805.85,224.85,Card
ORD00278,2023-12-20,12,December,51,DMart-Mumbai-3,Mumbai,Beverages,Oil,5,208,0.07,967.2,139.11,Wallet
ORD00279,2023-03-20,3,March,12,DMart-Nagpur-2,Nagpur,Household,Tea,4,211,0.22,658.32,138.15,UPI
ORD00280,2023-05-07,5,May,18,DMart-Nashik-3,Nashik,Household,Sugar,5,248,0.22,967.2,166.7,Cash
ORD00281,2023-02-01,2,February,5,DMart-Pune-3,Pune,Household,Tissue,5,123,0.17,510.45,66.34,Wallet
ORD00282,2023-03-01,3,March,9,DMart-Nashik-1,Nashik,Household,Eggs,1,270,0.28,194.4,39.28,Cash
ORD00283,2023-08-21,8,August,34,DMart-Nagpur-2,Nagpur,Household,Milk,4,232,0.18,760.96,84.88,Card
ORD00284,2023-01-12,1,January,2,DMart-Mumbai-2,Mumbai,Beverages,Water,1,438,0.23,337.26,48.42,Cash
ORD00285,2023-08-05,8,August,31,DMart-Nashik-3,Nashik,Groceries,Biscuits,1,297,0.29,210.87,58.8,Wallet
ORD00286,2023-01-17,1,January,3,DMart-Thane-3,Thane,Personal Care,Toothpaste,2,112,0.24,170.24,38.87,Wallet
ORD00287,2023-07-11,7,July,28,DMart-Thane-2,Thane,Personal Care,Water,4,465,0.12,1636.8,189.95,UPI
ORD00288,2023-12-01,12,December,48,DMart-Thane-3,Thane,Groceries,Biscuits,5,111,0.12,488.4,100.5,UPI
ORD00289,2023-01-02,1,January,1,DMart-Nashik-2,Nashik,Beverages,Rice,5,257,0.13,1117.95,230.73,UPI
ORD00290,2023-05-07,5,May,18,DMart-Thane-3,Thane,Beverages,Tea,3,99,0.06,279.18,80.26,Cash
ORD00291,2023-01-17,1,January,3,DMart-Mumbai-2,Mumbai,Household,Juice,1,412,0.07,383.16,54.11,Cash
ORD00292,2023-08-17,8,August,33,DMart-Nagpur-3,Nagpur,Dairy,Wheat,1,399,0.12,351.12,65.94,UPI
ORD00293,2023-01-29,1,January,4,DMart-Thane-1,Thane,Household,Milk,2,168,0.26,248.64,70.43,Card
ORD00294,2023-10-23,10,October,43,DMart-Nagpur-1,Nagpur,Dairy,Chips,2,174,0.21,274.92,56.15,Card
ORD00295,2023-05-21,5,May,20,DMart-Nagpur-3,Nagpur,Household,Wheat,2,322,0.2,515.2,121.46,Wallet
ORD00296,2023-01-25,1,January,4,DMart-Nagpur-1,Nagpur,Personal Care,Biscuits,5,422,0.1,1899.0,454.36,UPI
ORD00297,2023-06-03,6,June,22,DMart-Pune-1,Pune,Dairy,Water,5,406,0.15,1725.5,255.71,Card
ORD00298,2023-12-29,12,December,52,DMart-Nagpur-1,Nagpur,Personal Care,Milk,1,488,0.17,405.04,73.93,UPI
ORD00299,2023-07-18,7,July,29,DMart-Nagpur-2,Nagpur,Beverages,Soap,3,124,0.2,297.6,34.47,Card
ORD00300,2023-02-17,2,February,7,DMart-Thane-1,Thane,Dairy,Tissue,3,46,0.12,121.44,28.51,Cash
ORD00301,2023-02-07,2,February,6,DMart-Nashik-2,Nashik,Household,Eggs,5,390,0.06,1833.0,359.05,Card
ORD00302,2023-06-05,6,June,23,DMart-Thane-3,Thane,Dairy,Rice,2,499,0.3,698.6,173.46,Wallet
ORD00303,2023-05-05,5,May,18,DMart-Pune-2,Pune,Personal Care,Eggs,2,488,0.17,810.08,133.11,Wallet
ORD00304,2023-08-27,8,August,34,DMart-Nagpur-2,Nagpur,Beverages,Tissue,3,177,0.11,472.59,95.73,Wallet
ORD00305,2023-02-20,2,February,8,DMart-Mumbai-1,Mumbai,Beverages,Coffee,2,488,0.11,868.64,141.23,UPI
ORD00306,2023-03-16,3,March,11,DMart-Pune-2,Pune,Beverages,Rice,5,303,0.18,1242.3,303.12,UPI
ORD00307,2023-04-11,4,April,15,DMart-Nagpur-3,Nagpur,Dairy,Chips,5,214,0.26,791.8,118.09,Card
ORD00308,2023-05-12,5,May,19,DMart-Mumbai-3,Mumbai,Personal Care,Coffee,2,255,0.23,392.7,101.71,UPI
ORD00309,2023-10-07,10,October,40,DMart-Nagpur-3,Nagpur,Dairy,Coffee,5,489,0.2,1956.0,570.07,Cash
ORD00310,2023-02-08,2,February,6,DMart-Mumbai-2,Mumbai,Groceries,Wheat,2,231,0.26,341.88,77.31,UPI
ORD00311,2023-01-05,1,January,1,DMart-Thane-2,Thane,Household,Eggs,3,253,0.01,751.41,167.99,Wallet
ORD00312,2023-12-04,12,December,49,DMart-Mumbai-1,Mumbai,Groceries,Coffee,5,23,0.17,95.45,17.4,Card
ORD00313,2023-10-02,10,October,40,DMart-Mumbai-3,Mumbai,Groceries,Toothpaste,4,277,0.25,831.0,239.28,Cash
ORD00314,2023-02-19,2,February,7,DMart-Nashik-2,Nashik,Dairy,Detergent,2,143,0.19,231.66,47.56,Card
ORD00315,2023-05-17,5,May,20,DMart-Thane-3,Thane,Groceries,Water,4,211,0.14,725.84,154.6,UPI
ORD00316,2023-06-03,6,June,22,DMart-Nagpur-2,Nagpur,Groceries,Sugar,4,67,0.12,235.84,41.37,Cash
ORD00317,2023-11-23,11,November,47,DMart-Nashik-1,Nashik,Dairy,Rice,4,62,0.27,181.04,33.82,Card
ORD00318,2023-10-17,10,October,42,DMart-Nashik-2,Nashik,Household,Oil,1,490,0.07,455.7,64.84,Wallet
ORD00319,2023-05-19,5,May,20,DMart-Thane-2,Thane,Groceries,Wheat,3,370,0.28,799.2,166.72,Cash
ORD00320,2023-04-02,4,April,13,DMart-Thane-3,Thane,Groceries,Chips,5,126,0.04,604.8,151.47,Wallet
ORD00321,2023-02-09,2,February,6,DMart-Nagpur-1,Nagpur,Dairy,Toothpaste,2,308,0.18,505.12,134.83,Card
ORD00322,2023-07-16,7,July,28,DMart-Pune-1,Pune,Groceries,Milk,3,276,0.01,819.72,97.99,Cash
ORD00323,2023-06-24,6,June,25,DMart-Nagpur-2,Nagpur,Beverages,Water,3,35,0.25,78.75,23.51,UPI
ORD00324,2023-07-02,7,July,26,DMart-Nagpur-1,Nagpur,Personal Care,Tissue,2,241,0.21,380.78,82.7,Cash
ORD00325,2023-11-13,11,November,46,DMart-Nagpur-1,Nagpur,Dairy,Toothpaste,1,385,0.02,377.3,57.95,UPI
ORD00326,2023-07-19,7,July,29,DMart-Nagpur-2,Nagpur,Beverages,Chips,1,74,0.0,74.0,21.36,Card
ORD00327,2023-05-19,5,May,20,DMart-Nagpur-3,Nagpur,Dairy,Oil,2,64,0.13,111.36,21.13,Wallet
ORD00328,2023-02-22,2,February,8,DMart-Nashik-1,Nashik,Groceries,Rice,5,201,0.02,984.9,216.07,Card
ORD00329,2023-07-17,7,July,29,DMart-Nashik-3,Nashik,Beverages,Rice,4,231,0.24,702.24,82.12,UPI
ORD00330,2023-10-20,10,October,42,DMart-Pune-2,Pune,Dairy,Detergent,4,370,0.05,1406.0,179.64,Card
ORD00331,2023-09-10,9,September,36,DMart-Nagpur-2,Nagpur,Groceries,Milk,4,105,0.08,386.4,71.18,Cash
ORD00332,2023-07-04,7,July,27,DMart-Nagpur-2,Nagpur,Dairy,Shampoo,4,389,0.19,1260.36,281.48,Cash
ORD00333,2023-03-11,3,March,10,DMart-Nashik-1,Nashik,Groceries,Toothpaste,3,222,0.26,492.84,110.42,Card
ORD00334,2023-08-14,8,August,33,DMart-Thane-1,Thane,Personal Care,Chips,5,437,0.04,2097.6,335.8,UPI
ORD00335,2023-09-03,9,September,35,DMart-Thane-2,Thane,Dairy,Chips,3,223,0.09,608.79,150.36,Wallet
ORD00336,2023-10-22,10,October,42,DMart-Pune-3,Pune,Beverages,Soap,3,212,0.26,470.64,121.04,Cash
ORD00337,2023-10-16,10,October,42,DMart-Mumbai-1,Mumbai,Household,Eggs,2,299,0.21,472.42,119.77,Wallet
ORD00338,2023-12-29,12,December,52,DMart-Nashik-2,Nashik,Personal Care,Eggs,3,428,0.26,950.16,226.68,Wallet
ORD00339,2023-12-11,12,December,50,DMart-Mumbai-3,Mumbai,Dairy,Coffee,3,344,0.07,959.76,144.48,Wallet
ORD00340,2023-07-13,7,July,28,DMart-Nagpur-3,Nagpur,Personal Care,Sugar,4,326,0.18,1069.28,192.64,Wallet
ORD00341,2023-10-06,10,October,40,DMart-Mumbai-2,Mumbai,Beverages,Wheat,5,379,0.19,1534.95,349.41,Cash
ORD00342,2023-05-08,5,May,19,DMart-Thane-2,Thane,Dairy,Biscuits,5,351,0.01,1737.45,369.46,Wallet
ORD00343,2023-06-19,6,June,25,DMart-Thane-3,Thane,Groceries,Juice,1,25,0.08,23.0,3.32,UPI
ORD00344,2023-08-17,8,August,33,DMart-Pune-3,Pune,Personal Care,Biscuits,5,257,0.22,1002.3,200.55,Cash
ORD00345,2023-09-05,9,September,36,DMart-Thane-3,Thane,Beverages,Oil,1,232,0.03,225.04,59.92,UPI
ORD00346,2023-06-28,6,June,26,DMart-Nagpur-2,Nagpur,Beverages,Toothpaste,2,253,0.16,425.04,83.56,Cash
ORD00347,2023-08-13,8,August,32,DMart-Mumbai-2,Mumbai,Beverages,Tea,3,54,0.01,160.38,42.03,Cash
ORD00348,2023-06-25,6,June,25,DMart-Mumbai-3,Mumbai,Dairy,Oil,2,496,0.16,833.28,112.4,Card
ORD00349,2023-10-14,10,October,41,DMart-Thane-2,Thane,Personal Care,Juice,4,138,0.2,441.6,60.45,Wallet
ORD00350,2023-07-22,7,July,29,DMart-Nagpur-1,Nagpur,Household,Rice,2,472,0.14,811.84,177.34,Cash
ORD00351,2023-12-27,12,December,52,DMart-Nashik-2,Nashik,Dairy,Eggs,1,162,0.18,132.84,15.99,UPI
ORD00352,2023-07-07,7,July,27,DMart-Nagpur-2,Nagpur,Dairy,Chips,1,254,0.08,233.68,54.71,Card
ORD00353,2023-11-02,11,November,44,DMart-Nashik-2,Nashik,Household,Water,5,220,0.03,1067.0,180.95,Wallet
ORD00354,2023-11-13,11,November,46,DMart-Mumbai-3,Mumbai,Beverages,Bread,5,490,0.18,2009.0,234.95,Card
ORD00355,2023-03-02,3,March,9,DMart-Nagpur-3,Nagpur,Beverages,Soap,2,79,0.11,140.62,33.56,Wallet
ORD00356,2023-08-03,8,August,31,DMart-Nagpur-3,Nagpur,Household,Milk,4,216,0.05,820.8,161.97,UPI
ORD00357,2023-10-12,10,October,41,DMart-Nagpur-2,Nagpur,Personal Care,Bread,2,167,0.05,317.3,51.69,Cash
ORD00358,2023-07-03,7,July,27,DMart-Nagpur-3,Nagpur,Personal Care,Rice,2,89,0.26,131.72,23.29,Wallet
ORD00359,2023-07-29,7,July,30,DMart-Thane-1,Thane,Personal Care,Coffee,4,383,0.15,1302.2,173.78,Cash
ORD00360,2023-04-23,4,April,16,DMart-Nashik-1,Nashik,Groceries,Toothpaste,2,160,0.17,265.6,41.89,Wallet
ORD00361,2023-10-17,10,October,42,DMart-Nashik-1,Nashik,Household,Coffee,1,281,0.18,230.42,28.31,Card
ORD00362,2023-10-05,10,October,40,DMart-Nashik-2,Nashik,Personal Care,Wheat,2,299,0.13,520.26,62.68,UPI
ORD00363,2023-06-02,6,June,22,DMart-Nagpur-2,Nagpur,Personal Care,Wheat,3,154,0.27,337.26,88.82,Cash
ORD00364,2023-05-02,5,May,18,DMart-Thane-2,Thane,Household,Eggs,3,372,0.27,814.68,197.28,Wallet
ORD00365,2023-03-26,3,March,12,DMart-Pune-3,Pune,Dairy,Milk,2,436,0.25,654.0,73.16,Card
ORD00366,2023-11-02,11,November,44,DMart-Nashik-2,Nashik,Dairy,Tissue,3,185,0.09,505.05,108.36,Cash
ORD00367,2023-03-11,3,March,10,DMart-Pune-1,Pune,Groceries,Juice,2,161,0.22,251.16,68.62,UPI
ORD00368,2023-12-31,12,December,52,DMart-Thane-2,Thane,Dairy,Chips,4,409,0.15,1390.6,178.6,Card
ORD00369,2023-11-18,11,November,46,DMart-Nashik-1,Nashik,Personal Care,Juice,1,251,0.2,200.8,51.99,Cash
ORD00370,2023-07-26,7,July,30,DMart-Pune-3,Pune,Beverages,Detergent,3,375,0.14,967.5,280.62,Cash
ORD00371,2023-02-17,2,February,7,DMart-Pune-1,Pune,Beverages,Tea,1,455,0.25,341.25,70.6,Wallet
ORD00372,2023-04-19,4,April,16,DMart-Mumbai-3,Mumbai,Beverages,Coffee,3,185,0.1,499.5,104.63,Wallet
ORD00373,2023-06-25,6,June,25,DMart-Nashik-2,Nashik,Groceries,Wheat,4,70,0.0,280.0,34.96,UPI
ORD00374,2023-08-14,8,August,33,DMart-Nashik-3,Nashik,Groceries,Tea,2,239,0.22,372.84,105.1,Card
ORD00375,2023-03-23,3,March,12,DMart-Thane-2,Thane,Groceries,Shampoo,3,355,0.08,979.8,114.13,UPI
ORD00376,2023-01-27,1,January,4,DMart-Thane-3,Thane,Beverages,Water,2,391,0.13,680.34,157.22,Cash
ORD00377,2023-01-01,1,January,52,DMart-Thane-2,Thane,Personal Care,Eggs,2,59,0.18,96.76,14.05,Wallet
ORD00378,2023-01-05,1,January,1,DMart-Mumbai-3,Mumbai,Beverages,Rice,1,438,0.27,319.74,58.98,Wallet
ORD00379,2023-02-06,2,February,6,DMart-Nashik-3,Nashik,Personal Care,Soap,1,65,0.03,63.05,10.26,Card
ORD00380,2023-03-12,3,March,10,DMart-Mumbai-1,Mumbai,Dairy,Water,2,348,0.02,682.08,140.58,UPI
ORD00381,2023-08-14,8,August,33,DMart-Thane-2,Thane,Dairy,Biscuits,2,341,0.29,484.22,88.29,Wallet
ORD00382,2023-04-22,4,April,16,DMart-Pune-3,Pune,Groceries,Sugar,1,91,0.18,74.62,18.36,Wallet
ORD00383,2023-06-11,6,June,23,DMart-Thane-1,Thane,Dairy,Milk,1,161,0.07,149.73,31.55,Card
ORD00384,2023-12-20,12,December,51,DMart-Thane-3,Thane,Beverages,Rice,5,125,0.19,506.25,102.21,Wallet
ORD00385,2023-06-01,6,June,22,DMart-Thane-2,Thane,Dairy,Wheat,4,273,0.03,1059.24,157.0,Cash
ORD00386,2023-09-28,9,September,39,DMart-Nashik-2,Nashik,Beverages,Rice,3,498,0.04,1434.24,254.39,Wallet
ORD00387,2023-07-07,7,July,27,DMart-Mumbai-2,Mumbai,Dairy,Tissue,4,410,0.3,1148.0,341.5,Cash
ORD00388,2023-10-28,10,October,43,DMart-Nashik-1,Nashik,Groceries,Sugar,2,154,0.01,304.92,86.75,Wallet
ORD00389,2023-09-17,9,September,37,DMart-Mumbai-2,Mumbai,Household,Toothpaste,4,412,0.13,1433.76,344.62,UPI
ORD00390,2023-05-23,5,May,21,DMart-Nashik-1,Nashik,Beverages,Sugar,5,60,0.29,213.0,29.96,UPI
ORD00391,2023-10-02,10,October,40,DMart-Thane-3,Thane,Personal Care,Chips,1,320,0.09,291.2,69.81,UPI
ORD00392,2023-01-30,1,January,5,DMart-Thane-1,Thane,Groceries,Soap,4,493,0.03,1912.84,364.73,Cash
ORD00393,2023-06-08,6,June,23,DMart-Nagpur-2,Nagpur,Groceries,Bread,2,26,0.22,40.56,4.15,Card
ORD00394,2023-09-25,9,September,39,DMart-Nashik-2,Nashik,Beverages,Detergent,3,105,0.04,302.4,75.59,Card
ORD00395,2023-03-02,3,March,9,DMart-Pune-2,Pune,Beverages,Rice,4,433,0.08,1593.44,326.29,Cash
ORD00396,2023-09-12,9,September,37,DMart-Mumbai-3,Mumbai,Household,Tea,1,204,0.15,173.4,47.14,Card
ORD00397,2023-03-22,3,March,12,DMart-Pune-1,Pune,Groceries,Shampoo,5,477,0.21,1884.15,460.78,Cash
ORD00398,2023-01-23,1,January,4,DMart-Mumbai-3,Mumbai,Dairy,Rice,4,43,0.11,153.08,27.03,UPI
ORD00399,2023-01-19,1,January,3,DMart-Thane-3,Thane,Personal Care,Tissue,3,134,0.07,373.86,68.51,Card
ORD00400,2023-05-19,5,May,20,DMart-Mumbai-1,Mumbai,Household,Sugar,1,210,0.16,176.4,41.39,UPI
ORD00401,2023-04-25,4,April,17,DMart-Pune-2,Pune,Groceries,Detergent,1,225,0.28,162.0,31.27,Card
ORD00402,2023-06-17,6,June,24,DMart-Thane-1,Thane,Household,Sugar,1,253,0.11,225.17,31.55,Card
ORD00403,2023-11-15,11,November,46,DMart-Nashik-1,Nashik,Personal Care,Soap,5,208,0.15,884.0,264.81,UPI
ORD00404,2023-10-07,10,October,40,DMart-Pune-3,Pune,Dairy,Soap,4,23,0.0,92.0,13.49,Cash
ORD00405,2023-06-21,6,June,25,DMart-Pune-1,Pune,Personal Care,Rice,3,454,0.03,1321.14,186.33,Wallet
ORD00406,2023-09-09,9,September,36,DMart-Pune-1,Pune,Dairy,Wheat,3,384,0.02,1128.96,122.81,Wallet
ORD00407,2023-12-25,12,December,52,DMart-Mumbai-3,Mumbai,Personal Care,Biscuits,1,402,0.18,329.64,39.27,Wallet
ORD00408,2023-02-08,2,February,6,DMart-Nashik-2,Nashik,Personal Care,Wheat,2,359,0.07,667.74,105.73,Card
ORD00409,2023-07-21,7,July,29,DMart-Pune-1,Pune,Beverages,Chips,3,251,0.07,700.29,80.49,UPI
ORD00410,2023-10-27,10,October,43,DMart-Nagpur-1,Nagpur,Dairy,Oil,2,74,0.14,127.28,24.59,Cash
ORD00411,2023-10-02,10,October,40,DMart-Mumbai-2,Mumbai,Dairy,Biscuits,3,251,0.14,647.58,99.08,Cash
ORD00412,2023-03-22,3,March,12,DMart-Mumbai-3,Mumbai,Household,Toothpaste,2,40,0.26,59.2,16.06,Cash
ORD00413,2023-12-31,12,December,52,DMart-Pune-2,Pune,Beverages,Soap,5,222,0.01,1098.9,258.72,UPI
ORD00414,2023-01-16,1,January,3,DMart-Mumbai-2,Mumbai,Personal Care,Water,5,304,0.07,1413.6,168.14,UPI
ORD00415,2023-03-04,3,March,9,DMart-Nagpur-1,Nagpur,Groceries,Rice,2,445,0.04,854.4,119.3,Card
ORD00416,2023-12-18,12,December,51,DMart-Mumbai-1,Mumbai,Household,Sugar,3,320,0.29,681.6,178.95,Cash
ORD00417,2023-04-12,4,April,15,DMart-Nagpur-2,Nagpur,Dairy,Tea,3,67,0.03,194.97,21.16,Cash
ORD00418,2023-03-28,3,March,13,DMart-Mumbai-3,Mumbai,Personal Care,Juice,1,274,0.12,241.12,57.06,Card
ORD00419,2023-04-20,4,April,16,DMart-Thane-1,Thane,Beverages,Bread,4,163,0.28,469.44,60.9,UPI
ORD00420,2023-11-28,11,November,48,DMart-Pune-2,Pune,Personal Care,Toothpaste,5,230,0.15,977.5,109.67,Wallet
ORD00421,2023-03-12,3,March,10,DMart-Nashik-1,Nashik,Dairy,Juice,5,349,0.07,1622.85,367.01,Cash
ORD00422,2023-07-15,7,July,28,DMart-Nagpur-3,Nagpur,Personal Care,Biscuits,4,298,0.11,1060.88,299.74,Card
ORD00423,2023-07-18,7,July,29,DMart-Nashik-3,Nashik,Dairy,Shampoo,3,33,0.19,80.19,11.53,Card
ORD00424,2023-01-30,1,January,5,DMart-Mumbai-2,Mumbai,Household,Coffee,5,203,0.07,943.95,278.27,UPI
ORD00425,2023-12-03,12,December,48,DMart-Pune-1,Pune,Beverages,Soap,1,293,0.24,222.68,66.64,Wallet
ORD00426,2023-07-01,7,July,26,DMart-Thane-3,Thane,Dairy,Bread,5,141,0.1,634.5,165.76,Card
ORD00427,2023-10-30,10,October,44,DMart-Pune-1,Pune,Beverages,Rice,5,310,0.04,1488.0,316.38,Wallet
